,title,content,write_date,url,writer,category
59,"與, '소속 의원 26명 불참' 본회의 추경 의결지연 사과","= (이름) 더불어민주당 대표와 (이름) 원내대표 등 여당 지도부가 24일 소속 의원들의 불참으로 지난 22일 본회의에서 일자리 추경 표결이 늦어진 것에 대해 사과했다. (이름) 대표는 이날 국회에서 열린 당 최고위원회의에서 '우리 당의 느슨한 행태는 정당화될 수 없을 것'이라며 '국민께 심려 끼친 점을 당 대표로서 정중히 사과드린다'고 했다. 그는 '의회 운영의 가장 기본적인 정족수 관리를 못해 당원으로부터 많은 질타를 받았다'며 '집권 이후 우리 스스로 먼저 돌아봐야 할 것'이라고 했다.국회는 지난 22일 추경안 의결을 위해 본회의를 열었지만 정족수 미달로 개의 후 3시쯤 지난 후에야 가까스로 표결을 마쳤다. 우 원내대표도 '추경 과정에서 본회의 표결이 지연되는 것을 보여드린 것에 대해 여당 원내대표로서 책임감을 무겁게 느끼고 국민께 사과드린다'고 했다. 이어 '국회의장과 함께 회의에서 한 약속을 어긴 한국당을 탓하지도 않겠다'며 '원내 수장으로서 예측하지 못한 제게 책임이 있다'고 했다. 우 원내대표는 '앞으로 회기 중 국외 출장 금지 등 제도적 보완책을 마련하겠다'고 했다.당시 본회의에는 불참한 민주당 의원 총 120명 중 26명이 불참했다. 추경은 국회 현 재적의원(299명) 절반 (이름) 참석에 절반 (이름) 찬성해야 의결이 가능하지만 지난 22일 정족수를 채우지 못해 한참동안 지연끝에 찬성 140명, 반대 31명, 기권 8명으로 통과됐다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2017-07-24 09:40:02,https://www.news1.kr/articles/?3056047,뉴스1,정치
60,아베가 피하고 싶은 '도쿄 올림픽' 시나리오 3가지,". 2020 도쿄올림픽을 앞둔 일본의 시름이 깊다. 개최가 세 달 밖에 남지 않은 시점에서 코로나19가 전 세계적으로 확산하고 있어서다. 일본은 예정대로 올림픽을 개최하겠다는 입장을 고수하고 있지만, 예선조차 제대로 치러지지 않는 상황에서 개최가 가능할지에 대한 의문이 크다. . . ━. 올림픽 강행 의지 드러낸 아베…일본 국민은 '연기 해야'. ━. 일본 아베 신조 총리는 최근 코로나19 확산을 극복하고 올림픽을 무사히 예정대로 개최하고 싶다는 뜻을 밝혔다.. . 아베 총리는 지난 14일(이하 한국시간) 기자회견에서 '우리는 앞으로 국제올림픽위원회(ioc)와 협력해 코로나19 확산을 막고 올림픽을 예정대로 무사히 개최하겠다'고 말했다. . . 하지만 일본 국민들 의견은 아베 총리와는 반대로 흐르고 있다. 일본 스포츠 전문 매체 스포츠호치가 지난 14일 인터넷 홈페이지를 통해 실시한 설문조사 결과에 따르면 응답자 500명 중 62%가 '개최를 연기해야 한다'고 답했다. 아예 취소해야한다는 응답자도 19%나 됐다. 지난 15일 스포츠닛폰의 여론조사에서도 정상 개최에 반대하는 의견이 77.8%로 나타났다. . . 도쿄올림픽 개최 연기는 국제사회에서도 제기됐다. 트럼프 대통령은 지난 13일 백악관 집무실에서 기자들과 만나 '개인적인 생각이지만 빈 경기장에서 올림픽을 치르는 것보다 1년 연기하는 것이 나을 수 있다'고 언급했다.. . 현재 일본 안팎의 분위기와 정서상 오는 7월 정상적인 올림픽 개최는 요원해지는 모양새다. 배드민턴, 야구, 조정 등 올림픽 출전권이 걸린 경기의 예선전도 코로나19 여파로 중단된 상태다. . . 이러한 상황에서 일본이 예정대로 올림픽을 개막하지 않을 경우, 남은 선택지는 크게 ①연기 ②취소 ③무관중 경기 세 가지다. 이중 올림픽 연기나 취소를 위해선 개최 60일 전인 오는 5월 말까지 결론을 내려야 한다. . . ━. 대안 1. 개최 연기. . ━. . 지금으로선 도쿄올림픽을 1~2년 늦추는 게 현실적인 방(이름)는 분석이 나온다. 다카하시 하루유키 도쿄올림픽 조직위원회 집행위원은 '코로나19 때문에 올여름 도쿄올림픽을 치르지 못한다면 행사를 1~2년 늦추는 게 가장 현실적인 선택'이라는 의견을 내놨다. . . 현실적인 방(이름)만 간단한 것은 아니다. 1년을 연기할 경우 세계수영선수권대회, 세계육상선수권대회와 시기가 겹친다. 수영은 2021년 7월16일 후쿠오카시에서, 육상은 2021년 8월6일 미국 (이름)주에서 열린다. 이 대회들은 중계권료가 중요한 수입원 중 하나다. 이 때문에 올림픽 연기를 (이름) 일정을 (이름)기는 어려울 것으로 보인다. . . 올림픽을 2년 연기하는 것이 가장 쉬운 방안이 될 수 있지만 이마저도 녹록지 않다. 카타르월드컵이 2022년 11~12월에 열려 일단 시기는 겹치지 않는다. 그렇지만 일부 선수들이 출전권을 다시 획득해야 하는 등의 불이익을 받을 수 있다는 우려가 존재한다. 개최 연기 후 경기장 유지·보수 등 다시 올림픽을 준비하는 데 드는 추가 비용 역시 부담이다. . . 이에 대해 산케이신문은 '1~2년을 연기할 경우, 경기장 확보가 어려워지며 대회 경비도 늘어날 것이 확실하다'며 '대표선수 선발을 다시 진행해야 하는 어려움도 무시할 수 없다'고 짚었다.. . ━. 대안 2. 올림픽 취소. ━. . 도쿄올림픽 정상 개최가 불투명해지면서 아예 올림픽을 취소해야 한다는 목소리도 커지고 있다. . . 만약 도쿄올림픽이 취소될 경우 질병에 의한 역대 최초 취소 사례로 남게 된다. 2002년 솔트레이크시티 동계올림픽 땐 사스, 2010년 밴쿠버 동계올림픽 때는 신종플루, 2016년 리우데자네이루 올림픽 당시에는 지카 바이러스가 유행했지만 대회는 그대로 진행됐다. . . 그러나 올림픽을 취소해 발생하는 비용적 손해를 고려하면 현실적으로 불가능하다는 해석이 주를 이룬다. 산케이신문은 'ioc 입장에서는 막대한 손실을 보게 되는 대회 취소 결정이 간단하지 않다'고 분석했다. . . ioc는 4년마다 열리는 올림픽 중계권을 판매하며 약 57억 달러(약 6조9882억원)의 수익을 거두는데 이 중 73%가 전 세계 방송사에서 거둬들이는 중계권이다. 미국 nbc유니버설은 도쿄 올림픽 중계권으로 11억 달러(약 1조34973497억원)를 지불한 상태다.. . ioc뿐만이 아니라 일본의 경제적 타격도 막대하다. smbc 닛코증권은 도쿄올림픽이 취소될 경우 10억 달러(1조2270억원)에 달하는 입장료 수입을 포함해 총 750억 달러(91조9500억원)의 경제피해를 일본이 입게 될 것으로 전망하고 있다.. . ━. 대안 3. 무관중 경기. ━. 도쿄올림픽을 무관중으로 개최할 가능성도 제기된다. . . 하라다 무네히코 와세다대 교수는 교도통신과의 인터뷰에서 '이미 올림픽 관련 준비에 3조엔(약 34조6000억원)이 투입된 만큼 취소보다 무관중 경기가 나은 선택이 될 수 있다'고 말했다. . . 무관중 개최할 경우 일본과 ioc는 티켓 수입을 잃게 된다. 일본은 도쿄올림픽 경기 관람 티켓 780만개 중 절반 이상을 국내 관중에게 이미 판매한 상태로 알려졌다. . . 무관중 경기라고 해도 위험 요소는 존재한다. 코로나19가 관중 사이에서 확산하는 건 막을 수 있지만, 선수 간 감염까지는 완전히 차단하지 못하기 때문이다. . . 이미 도쿄올림픽의 첫 공식행사는 '무관중'으로 진행됐다. 지난 12일 그리스에서 열린 성화 채화식 행사는 대중에 공개되지 않고 극히 제한된 인원만 참석한 채 진행됐다. 채화식 행사가 무관중으로 열리기는 사회주의권 국가들이 비토해 '반쪽 올림픽'으로 거행됐던 1984년 미국 la올림픽 이후 36년 만에 처음이다.. . 도쿄올림픽조직위는 오는 20일 미야기현에서 열리는 성화 도착식, 성화 봉송 출발 행사를 모두 무관중으로 치르기로 결정했다. 또 전국을 도는 성화 봉송 릴레이 행사에도 최소한의 인원만 참가할 것을 권유했다.. . ━. ioc, 17일 국제경기연맹과 긴급 화상회의 진행. ━. . 이런 가운데 ioc는 각 종목 국제경기연맹과 코로나19 사태를 논의하는 긴급 회의를 열기로 했다. . . afp통신 등은 지난 16일 '토마스 바흐 ioc 위원장과 하계올림픽 정식 종목의 국제경기연맹 회장들이 17일(현지시각) 화상 회의를 진행한다'고 보도했다.. . 소식통에 따르면 ioc는 코로나19 확산으로 각 종목의 도쿄올림픽 예선이 연기되거나 취소되고 있는 것과 관련해 의견을 나눌 예정이다. 이 자리에서 도쿄올림픽 개최 여부가 논의되는 것 아니냐는 전망도 나온다. . . ioc 관계자는 '국제경기연맹과 국가올림픽위원회(noc), 선수들에게 현재 상황에 대한 정보를 전달하기 위한 회의'라며 '코로나19 위기 상황 대응과 관련해 국제경기연맹의 질문을 받고 답하는 자리가 될 것'이라고 설명했다..",2020-03-17 04:35:00,https://news.mt.co.kr/mtview.php?no=2020031613351874354,머니투데이뉴스,국제
61,"한·케냐, 보건의료·의약품 유통 분야 협력","【세종=뉴시스】(이름) 기자 = 보건복지부는 31일 케냐 보건부와 보건의료와 의약품 유통·관리 분야에서 총 3건의 양해각서를 체결했다고 밝혔다. . . 보건의료 분야는 ▲의료인력 초청 연수 및 현지 훈련 ▲만성질환 관리 외에도 한국의 it 기반 보건의료 노하우를 활용한 공공보건정보체계 구축▲ 원격의료 및 병원정보시스템 등 분야의 협력이다.. . 복지부는 케냐 보건부가 원격의료와 병원 (이름)에 관심이 많아 양국 간 협력을 통해 우리나라 의료 it기기, 병원정보시스템의 수출 가능성을 높일 것으로 기대하고 있다.. . 한국국제보건의료재단, 건강보험심사평가원도 케냐 의약품 공급청(kemsa)과 양해각서를 체결하고 한국의 의약품 정보관리체계 개발경험과 전문가 자문을 제공하기로 했다.. . 우리측은 또 케냐 국가병원보험기금과 국민건강보험 분야 협력 4자 양해각서를 맺고 it 기반의 건강보험 관리 체계 강화, 관련 인력 역량 구축 등의 분야에서도 협력 사업을 추진키로 했다.. . 보건복지부 관계자는 '보건의료와 it의 접목은 보건의료 산업의 경쟁력을 강화하고, 국민들의 보건의료 서비스 접근성을 획기적으로 개선시킬 것'이라며 '추후에도 케냐에 적용 가능한 it 기반 보건의료서비스를 지속 발굴해 나가겠다'고 말했다.. . ijoinon@(이메일). copyright ⓒ (이메일), 무단 전재 및 재배포 금지",2016-05-31 20:03:59,https://newsis.com/view/?id=NISX20160531_0014120211,뉴시스,건강
62,美 1월 소비자물가 전월比 0.7% 하락,미국 소비자물가 하락세가 시장 전망을 소폭 넘어선 것으로 확인됐다. 다만 근원 소비자물가는 전망보다 앞선 상승률을 기록했다.. . 26일(현지시간) 미국 노동부는 1월 미국 소비자물가지수(cpi)가 전월대비 0.7% 하락했다고 발표했다. 앞서 시장이 내놓은 전망치 0.6% 하락보다 부진한 결과다. 전년 동월대비 1월 cpi는 0.1% 하락해 시장 전망에 부합했다. . . 반면 변동성이 큰 식품 및 에너지 제외 근원 cpi는 전월대비 0.2% 상승해 전망치 0.1% 상승을 앞질렀다. 12월 근원 cpi는 기존 보합에서 0.1% 상승으로 상향조정됐다. . .,2015-02-26 22:52:37,https://news.mt.co.kr/mtview.php?no=2015022622510547095,머니투데이뉴스,국제
63,개학연기 동참 사립유치원 광주·전남은 단 1곳…66곳 '무응답',"(광주=뉴스1) (이름) 기자 = 한국유치원총연합회(한유총)가 국가관리회계시스템(에듀파인) 도입 등에 반발해 무기한 개학 연기 방침을 밝힌 가운데 여기에 동참하는 광주 전남 사립유치원은 단 1곳에 불과한 것으로 나타났다.2일 광주시 전남도교육청에 따르면 오는 4일 개학 연기 단체 행동에 나서는 지역 사립유치원은 광주 전체 159곳 중 광주엘씨아(이름)유치원 한 곳뿐이다. 다만, 개학연기에 대해 무응답한 유치원이 66곳에 달한다.전남은 104곳 (이름) 개학연기에 참여하지 않고 정상 운영한다. 교육부는 지난달 28일부터 전국 3906개 사립유치원을 대상으로 개학 동참 여부에 대한 설문조사를 통해 이날 개학 연기에 동참하는 유치원의 실명을 공개하기로 했다. 동참 여부에 응답하지 않은 유치원, 유치원 문을 열고 아이들을 맡지만 정상적인 교육과정, 즉 수업을 하지 않는 유치원도 개학을 연기한 유치원으로 간주했다.교육부는 명단을 공개하고 시정 조치를 요구했음에도 개학일인 4일 정상적으로 유치원 운영을 하지 않을 경우 시정명령을 내리기로 했다. 하루 뒤인 5일에도 문을 열지 않으며 즉시 관련 법에 따라 형사 고발하기로 했다. 고발당한 유치원은 징역 1년 이하 1000만원 이하의 벌금을 물 수 있다.시 도교육청은 개학과 동시에 돌봄 대란이 우려됨에 따라 불편을 (이름)하기 위해 긴급 돌봄시스템을 발동했다. 긴급 돌봄이 필요한 유아들에게는 관내 공립유치원과 어린이집, 유아교육진흥원을 지정, 돌봄 지원에 나설 계획이다. 이에 따른 소요비용은 학부모 부담 없이 교육청에서 전액 지원한다. 해당 학부모들은 2일부터 8일까지 교육청으로 (이름)면 돌봄기관을 배정받을 수 있다.개학을 연기한 유치원에 다니는 유아는 인근 공립유치원, 유아교육진흥원, 정상 운영하는 사립유치원과 어린이집, 아이돌봄서비스 등 지자체와의 긴밀한 협조 체제를 통해 돌봄서비스를 받을 수 있도록 할 방침이다. 이에 따른 소요비용은 학부모 부담 없이 교육청에서 전액 지원한다. 현재 한유총측이 가장 반발하고 있는 것은 전국 초 중 고등학교와 국공립유치원에서 사용하고 있는 ‘에듀파인’의 도입이다. 교육(education)과 재정(finance)에서 명칭을 따온 에듀파인은 물품구입비, 급식운영비, 학생복지비, 교과활동비, 체험활동비, 외부 강사료, 시설비 등 예산 소요와 관련된 모든 것을 기록하는 국가관리회계시스템이다. 한유총은 이런 정부 방침에 대해 '국가관리회계시스템 에듀파인이 사립실정에 맞지 않아 반대했을 뿐 주요쟁점은 곧 공포될 유아교육법 시행령 개정안의 규제일변도의 강행규정과 개인재산인 설립비용에 대한 불인정, 획일적 교육방침에 있다'고 반발이유를 설명했다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2019-03-02 14:07:46,https://www.news1.kr/articles/?3560866,뉴스1,교육
64,"檢, '명량' (이름) 감독 소환조사..배설장군 후손 소송 재검토",". . 지난해 1700만 관객을 돌파한 영화 '명량'에서 악인으로 묘사된 배설 장군의 후손들이 '역사 왜곡'을 문제 삼으며 영화 제작진 등을 고소한 사건에 대해 검찰이 본격 수사에 나섰다.. . 29일 머니투데이에 따르면 서울중앙지검 형사1부(부장검사 심우정)는 '최근 '명량'의 (이름) 감독(46)을 소환조사했다'고 밝혔다.. . 앞서 경주 배씨 비상대책위원회(비대위)는 지난해 9월 경북 성주경찰서에 허위사실 적시에 의한 사자명예훼손 혐의로 김 감독과 각본가 등을 고소했다. 당시 비대위는 '명량'에서 배설 장군이 왜군과 내통하고 (이름) 장군의 암살을 시도하는 등의 장면이 허위라고 주장했다. . . 이후 이 사건은 피고소인인 김 감독의 거주지인 서울 (이름)찰서로 이첩됐다. (이름)찰서는 지난 7월 해당 사건을 혐의 없음 처분하고 불기소 의견으로 검찰에 송치했다. 영화가 전체적으로 역사적 사실에 근거하고 있어 전체 흐름에서 문제가 되는 부분만 분리해 명예훼손으로 보기는 어렵다는 판단이었다.. . 그러나 검찰은 경찰 조사에 미진한 부분이 있다고 판단, 사건을 다시 검토하기로 했다. 검찰은 지난달 비대위 대변인에 대한 고소인 조사를 진행한 뒤 김 감독을 소환해 조사했다. 이에 대해 검찰 관계자는 '추가적으로 확인할 부분이 있어 김 감독을 소환한 것'이라며 '김 감독을 다시 불러 조사를 진행할 가능성도 있다'고 밝혔다.",2015-10-29 12:12:35,https://star.mt.co.kr/stview.php?no=2015102912073631849,스타뉴스,연예
65,"대통령 취임식, 국회서 약식으로… 선관위 의결하면 임기 시작",". (이름) 더불어민주당 후보가 19대 대통령에 당선된 가운데, 대통령 취임식은 오늘(10일) 국회에서 약식으로 치러진다. 문 당선인은 이날 국회에서 약식으로 취임 선서를 한 뒤 국정업무에 바로 들어갈 예정이다.. . 이번 선거는 전 대통령 탄핵에 따른 보궐선거로 치러졌기 때문에, 중앙선거관리위원회가 오늘 오전 9시 전체회의를 열어 '당선인 결정안'을 의결하면 즉시 대통령 임기가 시작된다.. . 또 국정 공백을 감안해 국회에서 간단한 취임 선서를 하는 것으로 취임식을 대체하며, 문 당선인은 청와대로 바로 (이름) 업무에 들어갈 것으로 보인다. . . 문 당선인 측은 선거 기간 동안 '당선 직후 국회에서 취임 선서만 하겠다'는 방침을 강조해왔다. 그동안 역대 대통령들은 국회의사당 앞 광장에서 다수의 국내외 인사들과 시민들을 초청해 취임식을 열어왔다.. . 문 당선인은 이날 오전 국립현충원을 먼저 방문해 참배를 마친 뒤 국회로 가 선서를 할 것으로 전해졌다..",2017-05-10 07:56:35,https://moneys.mt.co.kr/news/mwView.php?no=2017051007498070478,머니S,라이프스타일
66,[광화문](이름) 프로세스2,"“미국과 북한 양쪽으로 대표하는 ‘수석 협상가(chief negotiator)’역할을 해 달라.” 9월초 도널드 트럼프 미국 대통령이 (이름) 대통령에게 한 요청이다. 대북특사단의 방북 결과를 (이름)는 전화 통화에서다. 트럼프 대통령과 (이름) 북한 국무위원장 사이 ‘메신저’역할이 기본이다. . . 시점도 절묘했다. 마이크 폼페이오 국무장관의 방북이 연기되는 등 북미 대화가 교착 상태에 빠진 때다. 북미간 협상이 지지부진해지자 답답해진 두 사람이 모두 문 대통령을 찾은 셈이다. 다툰 아이들을 향해‘사이좋게 지내자’라고 악수를 시켰는데 엄마 등 뒤에서 또 티격태격하다 다시 엄마를 외치는 그림이랄까. . . 그만큼 각자가 믿는다는 방증이다. 책임은 커졌는데 결과는 성공적이다. 단순 ‘중재자’‘메신저’역할은 성에 안 찬다. ‘북미 양쪽의 수석 협상가’역할을 부여받은 문 대통령은 차원이 다른 행보를 취한다. 평양·뉴욕을 오가는 열흘의 일정은 색다르다. 치밀하고 철저하고 계획적이다. . . 트럼프와 (이름) 사이 중재는 이미 했던, 익숙한 역할이다. 4·27 판문점 회담을 성사시키고 6·12 북미정상회담까지 만들어낸 게 ‘(이름) 프로세스’의 1차 성과물이다. ‘(이름) 프로세스’는 한미동맹을 최우선에 둔다.그 전제 하에 경험을 바탕으로 한 개인기, 상상력이 더해진다. 과하지 않게 트럼프와 (이름)을 앞세워 역사적 장면을 만들었다. . . 이번엔 정상간 1차원적 만남을 넘어 중층적 접근을 취했다. 진화된 ‘(이름) 프로세스’다. 이제 익숙해진, 일상이 된 ‘남북정상 만남’에서 한발 더 나가 북한 주민을 직접 만났다. 평양 5·1 경기장에서 15만명을 향해 연설하고 함께 호흡했다. 문 대통령의 자세와 태도는 고스란히 전해졌다. 수십개의 합의와 선언을 뛰어넘는 종합 메시지다.. . 뉴욕 행보 역시 (이름) 프로세스 2단계를 보여준다. (이름)상회담은 기본 메뉴다. 문 대통령은 (이름)을 절대 믿지 않는 이들을 직접 만났다. . . 미국외교협회(cfr)·코리아소사이어티(ks)·아시아소사이어티(as)가 문 대통령의 강연을 요청한 모양새였다. 문 대통령을 회의적으로 봤던 이들은 협상가의 목소리를 듣고자 불렀다. 폭스 tv와 인터뷰는 ‘묘수’다. 미국민, 특히 보수 진영을 향한 수석 협상가의 보고였다. . . 평양에서 돌아온 뒤 서울에서 대국민을 보고를 한 것과 겹쳐진다. 서울 동대문 ddp에 설치된 프레스센터에서 “(트럼프 대통령 등에게) 전할 이야기가 있다”고 한 문 대통령은 트럼프 대통령을 띄우며 미국민에게 ‘진단과 처방’을 함께 전했다. ‘수석 협상가’지위에 걸맞게 ‘중재’에 머물지 않고 ‘주도’의 역할을 숨기지 않은 셈이다. . . 제시 잭슨 목사와 만남도 숨은 열쇠다. 잭슨 목사는 민주당의 어른이다. 트럼프 대통령이 싫어 대북 관련 강경론을 펴는 민주당을 향해 진심을 담은 몸짓을 취했다.. . (이름) 프로세스는 이렇게 진화한다. 무기는 그의 경험이다. 참모들은 참여정부 트라우마가 아니라 레슨(학습 효과)이라고 말한다. . . 문 대통령도 대선 전 대담집 ‘대(이름)이 묻는다’에서 이렇게 답했다. “경험보다 앞서는 지혜는 없다. 남북 대화에 적극적이어야 대화하고 주도할 때 정보 양이 많아지고 정보 가치도 올라간다.”경험과 정보, 태도와 상상력이 모여 새로운 길을 만든다. 그 시작은 공포를 없애는 것이고 최종 목표는 평화다. . . 어찌보면 북한 리스크, 북핵 공포를 외면했을 뿐 아니라 트럼프 공포의 존재조차 몰랐던 우리다. '워터게이트' 사건 특종기자인 밥 우드워드 워싱턴포스트(wp) 부편집인이 쓴 책 ‘공포: 백악관 안의 트럼프’를 보면 한국이 트럼프의 타깃이 되지 않았다는 것만으로도 감사해야 할 처지다. ‘수석 협상가’ 지위는 기막힌 반전이다. . . 평화는커녕 전쟁과 공포를 두려워했던 한반도가 변화의 중심에 섰다. 70년 분단의 과정, 대(이름)은 전쟁과 가난을 딛고 산업화를 이뤘다. 독재를 극복하고 민주화를 해냈다. 산업화, 민주화를 이은 다음은 평화다. 그 과정은 ‘(이름) 프로세스’의 진화다.. . . . . .",2018-10-01 04:00:00,https://news.mt.co.kr/mtview.php?no=2018093022235822551,머니투데이뉴스,교육
67,"지금, 존 조의 얼굴","패션 미디어 <엘르>가 la 현지에서 존 조와 만났다. <엘르> 코리아의 창간 26주년을 기념하며 할리우드의 아시안 파워를 대표하는 존 조의 화보 촬영과 인터뷰를 진행한 것. 이른 아침 la의 스튜디오에 도착한 존 조는 현장 스태프들 한 명 한 명에게 직접 자기를 소개하는 신사다운 모습을 보였다. 2년 전 주요 할리우드 영화의 포스터에 존 조 얼굴을 합성했던 해시태그 운동 ‘#starringjohncho’의 당사자가 됐던 소감을 묻는 질문에 “미국 사회에서 다양성을 소리 높여 요구하는 것은 여전히 쉽지 않다. #starringjohncho는 무거운 주제를 가볍게 이야기할 수 있는 계기를 만들어 줬다.”고 답했다. “사람들이 이 운동을 내가 시작했다고 생각할까 봐 걱정됐다.”고 덧붙이는 유머 감각도 잃지 않았다. 9년 만에 내한을 한 존 조의 방문 일정이 관심을 모으는 가운데, 내한 일주일 전 진행된 <엘르>와의 인터뷰에서 존 조는 “한국 사람들과 소통하고 싶은 욕구가 있다. 미국에 살고 있지만 내 뿌리와 연결되는 느낌은 내게 중요하다.”는 답변을 남겼다. 한편 영화 <서치>의 주연으로 아시안-아메리칸 파워를 보여준 존 조는 대만 계 극본가인 알란 양의 신작 영화 <타이거테일> 촬영을 막 마친 상태다. 존 조의 화보와 인터뷰는 <엘르> 11월호와 <엘르> 웹사이트 elle.co.kr에서 만나볼 수 있다.",2018-10-17,https://www.elle.co.kr/article/21473,엘르,라이프스타일
68,농가 빈집 턴 20대 영장…공범 군인 친구 헌병대 인계,"【보성=뉴시스】(이름) 기자 = 전남 보성경찰서는 8일 농촌지역 빈집을 턴 혐의(특수절도)로 a(23)씨에 대해 구속영장을 (이름)고, 군인인 b(23)씨를 헌병대로 인계했다고 밝혔다. a, b씨는 지난 9월21일 오후 2시께 보성군 득량면 한 빈집에 침입, 60만 원을 훔쳐 달아난 혐의다. 경찰 조사 결과 친구 사이인 이들은 생활비를 마련하기 위해 이같은 범행을 저지른 것으로 드러났다. 이들은 농촌지역 주민들이 낮시간대 밭일을 하거나 경로당에 있는 점을 염두에 두고 cctv 설치 여부를 미리 확인한 것으로 조사됐다. a씨는 절도 혐의로 집행유예 기간에 재범했으며, b씨는 범행 이후 입대해 복무 중인 것으로 전해졌다. 경찰은 이들의 여죄를 조사 중이다. 경찰 관계자는 '농가에선 대부분 출입문을 열어둔 채 외출했을 때 피해가 속출한다'며 '외출 전 출입문·창문을 잠그고 귀중품은 안전한 장소에 보관해야 한다'고 당부했다. sdhdream@(이메일)<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",2018-11-08 14:20:19,https://newsis.com/view/?id=NISX20181108_0000467478,뉴시스,여행레저
69,인사동 벽면에 붙은 붉은 생리대…네티즌·시민 반응 엇갈려,"인터넷 커뮤니티 퍼포먼스, 생리대 가격 인상 비판. 일부는 공감 '생리가 죄냐? 비싼 가격 이해 안 돼'. 일부는 거부감 '취지는 좋은데 표현 방식 과격'. . 【서울=뉴시스】(이름) 기자 = 서울 도심 거리에 여성용품인 생리대를 내걸어놓고 가격 인하를 요구하는 퍼포먼스가 펼쳐졌다. 시민들 반응은 엇갈렸다.. . 3일 오전 종로구 인사동의 한 공사장 벽면에 붉은색 물감 등이 칠해진 생리대와 여성 속옷 등이 붙었다.. . 인터넷 여성 커뮤니티 '워마드'에서 제안한 일명 '생리대 부착 프로젝트'가 진행된 것이다. 여성 필수품인 생리대 가격 인상에 반대하고자 추진됐다.. . 당초 이 프로젝트는 경복궁역 5번 출구 앞에서 진행될 예정이었다. 하지만 논란이 일자 인사동길 쪽으로 장소를 변경한 것이다.. . 벽면에는 '생리대가 비싸서 신발 깔창을 써야하는 학생들', '임신과 출산은 고귀하지만 생리는 숨겨야할 부끄러운 일입니까?', '나 오늘 넘어져서 손바닥에 피났어. 나 그거해. 왜 생리는 생리라고 못하나요?', '학창시절, 생리대는 마약 밀거래처럼 은밀하게 주고 받아야했다. 대체 왜?' 등의 문구가 적혔다.. . 이와 함께 한 언론에 보도된 국가별 생리대 가격 비교표도 첨부했다. 이에 따르면 각국별 생리대 1개당 가격은 한국이 331원으로 가장 높았고 이어 캐나다 202원, 미국·일본 181원, 덴마크 156원 등이다.. . 이들은 '지난 1일 국내 최대 생리대 업체가 새로운 흡수기술 도입을 (이름) 생리대 가격을 7.5% 인상했다'며 '이는 통보였다. 정부는 생리대 가격에 대한 어떠한 규제도 하지 않았다'고 주장했다.. . 그러면서 '2010년부터 2015년까지 소비자 물가지수는 9.81% 올랐다. 하지만 주원료인 펄프 가격은 29.6% 하락했고 부직포는 7.6% 하락했음에도 생리대 가격은 24.59%나 올랐다'고 비판했다.. . 또 '이런 가격이 거품이라는 것을 증명이라도 하듯 생리대와 똑같은 재료를 쓰는 기저귀는 훨씬 저렴한 가격에 팔리고 있다'며 '우리는 생리를 생리라고 말하는 것조차 억압 받아왔다'고 강조했다.. . 네티즌과 시민들 반응은 엇갈렸다.. . 일부 네티즌은 '생리가 죄냐? 왜 이렇게 비싼 값을 치러야하나? 이해가 안 된다', '직장인이야 그렇다쳐도 가정형편 어려워서 생리대도 제대로 못사는 애들이 많으니까 생리대 값을 낮추자는 것' 등의 동의와 지지 의견을 밝혔다.. . 반면 일부는 마뜩지 않다는 시선을 보내기도 했다. . . 한 네티즌은 '생리대 가격이 오른 것을 왜 거기서 따지느냐. 생리대 관련 기업이나 정부청사 앞에서 해야 할 퍼포먼스 아니냐'고 되물었다. 또 다른 네티즌은 '서울시에서는 이미 저소득층 자녀를 대상으로 생리대를 지원해주는 선별적 복지를 하고 있는데 왜 신발 깔창을 엮어가면서 생리대 가격을 낮춰달라고 하나'라고 의문을 표시했다. . . 서대문구에 살고 있다는 차모(34·여)씨는 '생리대 가격 인하 등 취지는 좋은 것 같은데 방식이 좀 과격한 것 같다'며 '이런 방식 말고 좀 더 세련되고 온건하게 표현하는 방법도 있을 텐데 아쉽다'고 말했다.. . jmstal01@(이메일). <저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>copyright ⓒ (이메일), 무단 전재 및 재배포 금지",2016-07-03 18:01:54,https://newsis.com/view/?id=NISX20160703_0014194618,뉴시스,건강
70,"일본 증시, 하락 마감…닛케이 0.45%↓",일본 증시가 12일 하락했다. 닛케이225지수는 전장대비 0.3% 내린 2만2604.61를 기록했다. 토픽스는 1691.32로 0.45% 하락했다. .,2018-09-12 15:02:20,https://news.mt.co.kr/mtview.php?no=2018091214591045255,머니투데이뉴스,경제
